audio_id,audio_path,label,attack
T_0000031343,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031343.flac,bonafide,bonafide
T_0000007400,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007400.flac,bonafide,bonafide
T_0000007139,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007139.flac,bonafide,bonafide
T_0000035605,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035605.flac,bonafide,bonafide
T_0000001870,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001870.flac,spoof,A06
T_0000011347,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011347.flac,bonafide,bonafide
T_0000014920,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014920.flac,bonafide,bonafide
T_0000010420,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010420.flac,bonafide,bonafide
T_0000025990,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025990.flac,bonafide,bonafide
T_0000001197,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001197.flac,bonafide,bonafide
T_0000017461,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017461.flac,spoof,A06
T_0000005251,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005251.flac,spoof,A06
T_0000027809,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027809.flac,spoof,A03
T_0000034845,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034845.flac,spoof,A08
T_0000010569,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010569.flac,spoof,A06
T_0000005293,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005293.flac,spoof,A02
T_0000012354,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012354.flac,bonafide,bonafide
T_0000021744,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021744.flac,spoof,A02
T_0000011094,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011094.flac,spoof,A02
T_0000014770,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014770.flac,bonafide,bonafide
T_0000026612,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026612.flac,spoof,A01
T_0000003156,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003156.flac,spoof,A02
T_0000024429,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024429.flac,bonafide,bonafide
T_0000011283,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011283.flac,bonafide,bonafide
T_0000020677,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020677.flac,bonafide,bonafide
T_0000003003,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003003.flac,bonafide,bonafide
T_0000028386,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028386.flac,bonafide,bonafide
T_0000005176,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005176.flac,spoof,A04
T_0000029543,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029543.flac,spoof,A06
T_0000015239,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015239.flac,spoof,A02
T_0000012683,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012683.flac,spoof,A04
T_0000012417,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012417.flac,spoof,A08
T_0000008646,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008646.flac,spoof,A07
T_0000015614,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015614.flac,bonafide,bonafide
T_0000029010,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029010.flac,spoof,A01
T_0000008526,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008526.flac,bonafide,bonafide
T_0000030574,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030574.flac,bonafide,bonafide
T_0000029033,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029033.flac,bonafide,bonafide
T_0000014198,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014198.flac,spoof,A02
T_0000004385,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004385.flac,spoof,A01
T_0000011878,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011878.flac,spoof,A04
T_0000036476,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036476.flac,spoof,A01
T_0000032002,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032002.flac,bonafide,bonafide
T_0000020559,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020559.flac,spoof,A06
T_0000014284,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014284.flac,spoof,A07
T_0000000981,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000981.flac,bonafide,bonafide
T_0000018245,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018245.flac,bonafide,bonafide
T_0000004634,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004634.flac,bonafide,bonafide
T_0000000346,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000346.flac,spoof,A07
T_0000010086,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010086.flac,spoof,A04
T_0000032299,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032299.flac,spoof,A04
T_0000011099,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011099.flac,bonafide,bonafide
T_0000004293,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004293.flac,bonafide,bonafide
T_0000033279,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033279.flac,bonafide,bonafide
T_0000029141,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029141.flac,spoof,A06
T_0000014553,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014553.flac,spoof,A02
T_0000017753,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017753.flac,bonafide,bonafide
T_0000016101,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016101.flac,spoof,A04
T_0000034713,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034713.flac,bonafide,bonafide
T_0000015204,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015204.flac,spoof,A01
T_0000018720,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018720.flac,bonafide,bonafide
T_0000032478,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032478.flac,bonafide,bonafide
T_0000024430,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024430.flac,spoof,A05
T_0000021135,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021135.flac,bonafide,bonafide
T_0000020228,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020228.flac,bonafide,bonafide
T_0000004137,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004137.flac,spoof,A02
T_0000011958,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011958.flac,spoof,A08
T_0000013575,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013575.flac,bonafide,bonafide
T_0000008744,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008744.flac,bonafide,bonafide
T_0000032310,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032310.flac,spoof,A07
T_0000013291,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013291.flac,spoof,A02
T_0000029693,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029693.flac,spoof,A05
T_0000005869,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005869.flac,spoof,A07
T_0000004775,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004775.flac,spoof,A01
T_0000001488,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001488.flac,spoof,A02
T_0000005621,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005621.flac,bonafide,bonafide
T_0000026666,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026666.flac,spoof,A03
T_0000001685,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001685.flac,spoof,A06
T_0000024490,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024490.flac,spoof,A05
T_0000008873,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008873.flac,bonafide,bonafide
T_0000031782,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031782.flac,spoof,A08
T_0000018163,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018163.flac,bonafide,bonafide
T_0000014369,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014369.flac,spoof,A01
T_0000020438,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020438.flac,bonafide,bonafide
T_0000011523,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011523.flac,spoof,A01
T_0000014769,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014769.flac,spoof,A02
T_0000012876,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012876.flac,spoof,A06
T_0000017165,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017165.flac,bonafide,bonafide
T_0000021089,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021089.flac,bonafide,bonafide
T_0000032903,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032903.flac,bonafide,bonafide
T_0000006526,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006526.flac,spoof,A08
T_0000011478,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011478.flac,spoof,A01
T_0000029153,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029153.flac,spoof,A06
T_0000001957,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001957.flac,bonafide,bonafide
T_0000016555,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016555.flac,bonafide,bonafide
T_0000029747,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029747.flac,spoof,A04
T_0000031101,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031101.flac,spoof,A05
T_0000002074,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002074.flac,bonafide,bonafide
T_0000025263,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025263.flac,spoof,A02
T_0000000710,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000710.flac,spoof,A04
T_0000006184,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006184.flac,spoof,A05
T_0000012801,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012801.flac,bonafide,bonafide
T_0000007434,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007434.flac,bonafide,bonafide
T_0000013056,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013056.flac,spoof,A05
T_0000008405,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008405.flac,bonafide,bonafide
T_0000008049,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008049.flac,spoof,A02
T_0000030083,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030083.flac,bonafide,bonafide
T_0000020903,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020903.flac,spoof,A02
T_0000025590,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025590.flac,spoof,A03
T_0000022877,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022877.flac,bonafide,bonafide
T_0000012835,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012835.flac,spoof,A05
T_0000009407,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009407.flac,bonafide,bonafide
T_0000001579,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001579.flac,bonafide,bonafide
T_0000007078,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007078.flac,bonafide,bonafide
T_0000004085,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004085.flac,bonafide,bonafide
T_0000009268,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009268.flac,bonafide,bonafide
T_0000010740,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010740.flac,spoof,A02
T_0000001571,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001571.flac,spoof,A05
T_0000032378,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032378.flac,spoof,A01
T_0000003792,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003792.flac,spoof,A04
T_0000021883,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021883.flac,spoof,A01
T_0000028755,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028755.flac,spoof,A07
T_0000031659,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031659.flac,spoof,A01
T_0000011825,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011825.flac,bonafide,bonafide
T_0000006254,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006254.flac,bonafide,bonafide
T_0000022581,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022581.flac,spoof,A05
T_0000007113,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007113.flac,bonafide,bonafide
T_0000034350,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034350.flac,spoof,A04
T_0000014598,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014598.flac,spoof,A02
T_0000011070,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011070.flac,spoof,A06
T_0000005971,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005971.flac,bonafide,bonafide
T_0000002883,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002883.flac,spoof,A01
T_0000025118,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025118.flac,bonafide,bonafide
T_0000001316,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001316.flac,bonafide,bonafide
T_0000031463,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031463.flac,spoof,A07
T_0000005088,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005088.flac,bonafide,bonafide
T_0000004823,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004823.flac,bonafide,bonafide
T_0000032572,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032572.flac,bonafide,bonafide
T_0000025851,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025851.flac,bonafide,bonafide
T_0000013116,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013116.flac,bonafide,bonafide
T_0000029221,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029221.flac,bonafide,bonafide
T_0000012067,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012067.flac,spoof,A04
T_0000007490,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007490.flac,bonafide,bonafide
T_0000035335,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035335.flac,spoof,A04
T_0000023761,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023761.flac,spoof,A02
T_0000025385,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025385.flac,bonafide,bonafide
T_0000001542,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001542.flac,spoof,A01
T_0000016266,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016266.flac,spoof,A08
T_0000023134,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023134.flac,bonafide,bonafide
T_0000034744,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034744.flac,bonafide,bonafide
T_0000030353,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030353.flac,spoof,A06
T_0000031620,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031620.flac,bonafide,bonafide
T_0000016794,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016794.flac,spoof,A05
T_0000027931,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027931.flac,spoof,A04
T_0000018788,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018788.flac,spoof,A06
T_0000006902,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006902.flac,bonafide,bonafide
T_0000021380,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021380.flac,spoof,A02
T_0000032151,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032151.flac,bonafide,bonafide
T_0000018957,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018957.flac,spoof,A04
T_0000029468,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029468.flac,bonafide,bonafide
T_0000032909,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032909.flac,bonafide,bonafide
T_0000029021,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029021.flac,bonafide,bonafide
T_0000034103,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034103.flac,spoof,A03
T_0000007910,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007910.flac,bonafide,bonafide
T_0000023686,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023686.flac,bonafide,bonafide
T_0000023724,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023724.flac,bonafide,bonafide
T_0000021484,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021484.flac,bonafide,bonafide
T_0000036298,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036298.flac,bonafide,bonafide
T_0000010842,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010842.flac,spoof,A02
T_0000033439,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033439.flac,spoof,A04
T_0000025369,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025369.flac,spoof,A07
T_0000017476,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017476.flac,spoof,A08
T_0000000976,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000976.flac,spoof,A06
T_0000005603,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005603.flac,spoof,A08
T_0000031791,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031791.flac,spoof,A04
T_0000025173,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025173.flac,bonafide,bonafide
T_0000011762,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011762.flac,bonafide,bonafide
T_0000014535,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014535.flac,bonafide,bonafide
T_0000017951,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017951.flac,spoof,A08
T_0000026326,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026326.flac,bonafide,bonafide
T_0000008572,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008572.flac,spoof,A03
T_0000003694,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003694.flac,bonafide,bonafide
T_0000009577,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009577.flac,bonafide,bonafide
T_0000008839,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008839.flac,bonafide,bonafide
T_0000036290,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036290.flac,bonafide,bonafide
T_0000009300,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009300.flac,bonafide,bonafide
T_0000007144,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007144.flac,bonafide,bonafide
T_0000003184,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003184.flac,spoof,A08
T_0000024284,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024284.flac,spoof,A07
T_0000024558,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024558.flac,spoof,A03
T_0000012079,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012079.flac,spoof,A04
T_0000035926,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035926.flac,spoof,A02
T_0000035995,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035995.flac,bonafide,bonafide
T_0000029721,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029721.flac,spoof,A03
T_0000003289,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003289.flac,spoof,A08
T_0000030221,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030221.flac,spoof,A05
T_0000026679,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026679.flac,bonafide,bonafide
T_0000016742,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016742.flac,bonafide,bonafide
T_0000004020,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004020.flac,spoof,A06
T_0000035718,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035718.flac,spoof,A04
T_0000021082,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021082.flac,spoof,A06
T_0000034613,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034613.flac,spoof,A06
T_0000015206,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015206.flac,spoof,A05
T_0000010024,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010024.flac,spoof,A02
T_0000023909,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023909.flac,spoof,A01
T_0000013086,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013086.flac,spoof,A05
T_0000014922,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014922.flac,spoof,A06
T_0000015345,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015345.flac,spoof,A08
T_0000019278,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019278.flac,spoof,A04
T_0000020411,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020411.flac,spoof,A05
T_0000028770,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028770.flac,spoof,A01
T_0000006594,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006594.flac,bonafide,bonafide
T_0000021047,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021047.flac,bonafide,bonafide
T_0000002377,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002377.flac,spoof,A08
T_0000032264,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032264.flac,bonafide,bonafide
T_0000019360,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019360.flac,bonafide,bonafide
T_0000019862,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019862.flac,spoof,A06
T_0000015129,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015129.flac,spoof,A07
T_0000036311,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036311.flac,spoof,A02
T_0000034009,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034009.flac,bonafide,bonafide
T_0000017300,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017300.flac,bonafide,bonafide
T_0000014977,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014977.flac,bonafide,bonafide
T_0000010030,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010030.flac,spoof,A07
T_0000034323,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034323.flac,bonafide,bonafide
T_0000015685,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015685.flac,spoof,A08
T_0000016952,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016952.flac,spoof,A06
T_0000001412,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001412.flac,spoof,A06
T_0000003977,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003977.flac,spoof,A01
T_0000008338,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008338.flac,bonafide,bonafide
T_0000004255,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004255.flac,bonafide,bonafide
T_0000027552,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027552.flac,bonafide,bonafide
T_0000025649,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025649.flac,spoof,A06
T_0000025740,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025740.flac,spoof,A03
T_0000021618,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021618.flac,bonafide,bonafide
T_0000013586,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013586.flac,bonafide,bonafide
T_0000013718,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013718.flac,bonafide,bonafide
T_0000021124,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021124.flac,bonafide,bonafide
T_0000016972,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016972.flac,bonafide,bonafide
T_0000022040,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022040.flac,bonafide,bonafide
T_0000002918,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002918.flac,spoof,A01
T_0000014680,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014680.flac,bonafide,bonafide
T_0000002322,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002322.flac,bonafide,bonafide
T_0000016693,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016693.flac,spoof,A01
T_0000012291,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012291.flac,bonafide,bonafide
T_0000001064,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001064.flac,bonafide,bonafide
T_0000017487,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017487.flac,spoof,A01
T_0000013290,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013290.flac,bonafide,bonafide
T_0000006843,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006843.flac,spoof,A05
T_0000013409,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013409.flac,bonafide,bonafide
T_0000031860,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031860.flac,spoof,A01
T_0000010899,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010899.flac,bonafide,bonafide
T_0000025360,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025360.flac,bonafide,bonafide
T_0000022050,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022050.flac,bonafide,bonafide
T_0000019966,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019966.flac,spoof,A07
T_0000027382,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027382.flac,bonafide,bonafide
T_0000021471,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021471.flac,bonafide,bonafide
T_0000022773,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022773.flac,bonafide,bonafide
T_0000025246,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025246.flac,bonafide,bonafide
T_0000012730,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012730.flac,bonafide,bonafide
T_0000006052,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006052.flac,bonafide,bonafide
T_0000016262,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016262.flac,bonafide,bonafide
T_0000031649,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031649.flac,spoof,A04
T_0000034086,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034086.flac,spoof,A01
T_0000027889,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027889.flac,spoof,A07
T_0000006679,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006679.flac,bonafide,bonafide
T_0000014628,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014628.flac,bonafide,bonafide
