audio_id,audio_path,label,attack
T_0000014899,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014899.flac,spoof,A08
T_0000014900,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014900.flac,bonafide,bonafide
T_0000014901,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014901.flac,spoof,A08
T_0000014902,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014902.flac,spoof,A01
T_0000014903,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014903.flac,spoof,A02
T_0000014904,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014904.flac,spoof,A06
T_0000014905,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014905.flac,spoof,A02
T_0000014906,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014906.flac,spoof,A02
T_0000014907,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014907.flac,spoof,A03
T_0000014908,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014908.flac,spoof,A01
T_0000014909,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014909.flac,bonafide,bonafide
T_0000014910,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014910.flac,bonafide,bonafide
T_0000014911,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014911.flac,spoof,A05
T_0000014912,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014912.flac,spoof,A05
T_0000014913,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014913.flac,spoof,A06
T_0000014914,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014914.flac,spoof,A02
T_0000014915,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014915.flac,spoof,A07
T_0000014916,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014916.flac,spoof,A03
T_0000014917,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014917.flac,spoof,A03
T_0000014918,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014918.flac,spoof,A07
T_0000014919,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014919.flac,spoof,A05
T_0000014920,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014920.flac,bonafide,bonafide
T_0000014921,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014921.flac,spoof,A05
T_0000014922,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014922.flac,spoof,A06
T_0000014923,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014923.flac,spoof,A04
T_0000014924,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014924.flac,spoof,A02
T_0000014925,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014925.flac,spoof,A08
T_0000014926,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014926.flac,spoof,A02
T_0000014927,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014927.flac,bonafide,bonafide
T_0000014928,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014928.flac,spoof,A01
T_0000014929,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014929.flac,spoof,A01
T_0000014930,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014930.flac,spoof,A01
T_0000014931,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014931.flac,bonafide,bonafide
T_0000014932,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014932.flac,spoof,A04
T_0000014933,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014933.flac,spoof,A01
T_0000014934,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014934.flac,spoof,A06
T_0000014935,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014935.flac,spoof,A01
T_0000014936,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014936.flac,spoof,A03
T_0000014937,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014937.flac,spoof,A01
T_0000014938,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014938.flac,spoof,A07
T_0000014939,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014939.flac,spoof,A03
T_0000014940,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014940.flac,spoof,A07
T_0000014941,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014941.flac,bonafide,bonafide
T_0000014942,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014942.flac,spoof,A08
T_0000014943,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014943.flac,spoof,A02
T_0000014944,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014944.flac,spoof,A06
T_0000014945,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014945.flac,spoof,A02
T_0000014946,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014946.flac,spoof,A05
T_0000014947,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014947.flac,spoof,A07
T_0000014948,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014948.flac,spoof,A07
T_0000014949,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014949.flac,spoof,A03
T_0000014950,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014950.flac,spoof,A01
T_0000014951,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014951.flac,bonafide,bonafide
T_0000014952,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014952.flac,spoof,A08
T_0000014953,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014953.flac,spoof,A07
T_0000014954,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014954.flac,spoof,A05
T_0000014955,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014955.flac,spoof,A05
T_0000014956,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014956.flac,spoof,A01
T_0000014957,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014957.flac,spoof,A04
T_0000014958,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014958.flac,bonafide,bonafide
T_0000014959,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014959.flac,spoof,A04
T_0000014960,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014960.flac,spoof,A08
T_0000014961,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014961.flac,bonafide,bonafide
T_0000014962,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014962.flac,spoof,A06
T_0000014963,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014963.flac,spoof,A06
T_0000014964,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014964.flac,spoof,A05
T_0000014965,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014965.flac,spoof,A06
T_0000014966,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014966.flac,spoof,A05
T_0000014967,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014967.flac,spoof,A06
T_0000014968,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014968.flac,spoof,A03
T_0000014969,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014969.flac,spoof,A08
T_0000014970,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014970.flac,spoof,A08
T_0000014971,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014971.flac,spoof,A01
T_0000014972,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014972.flac,spoof,A01
T_0000014973,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014973.flac,spoof,A03
T_0000014974,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014974.flac,spoof,A03
T_0000014975,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014975.flac,spoof,A03
T_0000014976,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014976.flac,spoof,A03
T_0000014977,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014977.flac,bonafide,bonafide
T_0000014978,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014978.flac,spoof,A08
T_0000014979,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014979.flac,bonafide,bonafide
T_0000014980,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014980.flac,spoof,A07
T_0000014981,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014981.flac,spoof,A08
T_0000014982,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014982.flac,spoof,A08
T_0000014983,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014983.flac,spoof,A08
T_0000014984,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014984.flac,spoof,A07
T_0000014985,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014985.flac,spoof,A03
T_0000014986,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014986.flac,spoof,A05
T_0000014987,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014987.flac,spoof,A06
T_0000014988,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014988.flac,spoof,A07
T_0000014989,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014989.flac,spoof,A01
T_0000014990,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014990.flac,spoof,A01
T_0000014991,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014991.flac,spoof,A05
T_0000014992,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014992.flac,spoof,A04
T_0000014993,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014993.flac,spoof,A07
T_0000014994,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014994.flac,spoof,A08
T_0000014995,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014995.flac,spoof,A06
T_0000014996,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014996.flac,spoof,A03
T_0000014997,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014997.flac,bonafide,bonafide
T_0000014998,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014998.flac,spoof,A04
T_0000014999,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014999.flac,spoof,A08
T_0000015000,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015000.flac,spoof,A03
T_0000015001,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015001.flac,spoof,A04
T_0000015002,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015002.flac,spoof,A02
T_0000015003,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015003.flac,spoof,A05
T_0000015004,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015004.flac,spoof,A08
T_0000015005,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015005.flac,spoof,A03
T_0000015006,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015006.flac,spoof,A06
T_0000015007,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015007.flac,spoof,A08
T_0000015008,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015008.flac,spoof,A03
T_0000015009,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015009.flac,spoof,A02
T_0000015010,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015010.flac,spoof,A05
T_0000015011,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015011.flac,spoof,A06
T_0000015012,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015012.flac,spoof,A02
T_0000015013,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015013.flac,spoof,A02
T_0000015014,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015014.flac,spoof,A08
T_0000015015,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015015.flac,spoof,A08
T_0000015016,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015016.flac,spoof,A02
T_0000015017,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015017.flac,spoof,A01
T_0000015018,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015018.flac,spoof,A01
T_0000015019,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015019.flac,bonafide,bonafide
T_0000015020,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015020.flac,bonafide,bonafide
T_0000015021,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015021.flac,spoof,A02
T_0000015022,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015022.flac,bonafide,bonafide
T_0000015023,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015023.flac,spoof,A05
T_0000015024,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015024.flac,spoof,A02
T_0000015025,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015025.flac,spoof,A02
T_0000015026,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015026.flac,spoof,A05
T_0000015027,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015027.flac,spoof,A06
T_0000015028,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015028.flac,spoof,A01
T_0000015029,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015029.flac,spoof,A06
T_0000015030,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015030.flac,spoof,A06
T_0000015031,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015031.flac,bonafide,bonafide
T_0000015032,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015032.flac,spoof,A04
T_0000015033,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015033.flac,spoof,A03
T_0000015034,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015034.flac,spoof,A03
T_0000015035,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015035.flac,spoof,A02
T_0000015036,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015036.flac,bonafide,bonafide
T_0000015037,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015037.flac,spoof,A06
T_0000015038,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015038.flac,spoof,A03
T_0000015039,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015039.flac,spoof,A04
T_0000015040,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015040.flac,spoof,A07
T_0000015041,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015041.flac,spoof,A07
T_0000015042,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015042.flac,spoof,A05
T_0000015043,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015043.flac,spoof,A05
T_0000015044,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015044.flac,spoof,A08
T_0000015045,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015045.flac,spoof,A08
T_0000015046,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015046.flac,spoof,A05
T_0000015047,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015047.flac,spoof,A04
T_0000015048,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015048.flac,spoof,A02
T_0000015049,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015049.flac,spoof,A02
T_0000015050,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015050.flac,spoof,A03
T_0000015051,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015051.flac,bonafide,bonafide
T_0000015052,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015052.flac,spoof,A03
T_0000015053,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015053.flac,spoof,A02
T_0000015054,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015054.flac,spoof,A08
T_0000015055,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015055.flac,spoof,A05
T_0000015056,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015056.flac,spoof,A01
T_0000015057,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015057.flac,spoof,A08
T_0000015058,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015058.flac,spoof,A02
T_0000015059,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015059.flac,spoof,A04
T_0000015060,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015060.flac,spoof,A07
T_0000015061,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015061.flac,spoof,A02
T_0000015062,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015062.flac,spoof,A01
T_0000015063,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015063.flac,spoof,A06
T_0000015064,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015064.flac,spoof,A02
T_0000015065,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015065.flac,spoof,A01
T_0000015066,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015066.flac,spoof,A07
T_0000015067,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015067.flac,spoof,A02
T_0000015068,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015068.flac,spoof,A07
T_0000015069,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015069.flac,spoof,A02
T_0000015070,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015070.flac,spoof,A04
T_0000015071,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015071.flac,spoof,A02
T_0000015072,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015072.flac,spoof,A01
T_0000015073,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015073.flac,bonafide,bonafide
T_0000015074,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015074.flac,spoof,A06
T_0000015075,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015075.flac,spoof,A03
T_0000015076,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015076.flac,bonafide,bonafide
T_0000015077,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015077.flac,spoof,A08
T_0000015078,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015078.flac,spoof,A01
T_0000015079,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015079.flac,spoof,A07
T_0000015080,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015080.flac,spoof,A01
T_0000015081,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015081.flac,spoof,A02
T_0000015082,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015082.flac,spoof,A02
T_0000015083,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015083.flac,spoof,A05
T_0000015084,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015084.flac,spoof,A06
T_0000015085,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015085.flac,spoof,A06
T_0000015086,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015086.flac,spoof,A01
T_0000015087,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015087.flac,spoof,A02
T_0000015088,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015088.flac,spoof,A06
T_0000015089,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015089.flac,spoof,A07
T_0000015090,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015090.flac,spoof,A07
T_0000015091,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015091.flac,spoof,A08
T_0000015092,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015092.flac,spoof,A06
T_0000015093,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015093.flac,spoof,A07
T_0000015094,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015094.flac,spoof,A05
T_0000015095,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015095.flac,spoof,A02
T_0000015096,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015096.flac,spoof,A07
T_0000015097,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015097.flac,spoof,A02
T_0000015098,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015098.flac,spoof,A04
T_0000015099,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015099.flac,spoof,A02
T_0000015100,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015100.flac,bonafide,bonafide
T_0000015101,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015101.flac,spoof,A04
T_0000015102,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015102.flac,spoof,A07
T_0000015103,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015103.flac,spoof,A07
T_0000015104,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015104.flac,spoof,A04
T_0000015105,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015105.flac,spoof,A03
T_0000015106,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015106.flac,spoof,A06
T_0000015107,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015107.flac,bonafide,bonafide
T_0000015108,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015108.flac,spoof,A05
T_0000015109,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015109.flac,spoof,A03
T_0000015110,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015110.flac,spoof,A01
T_0000015111,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015111.flac,spoof,A03
T_0000015112,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015112.flac,spoof,A06
T_0000015113,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015113.flac,spoof,A07
T_0000015114,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015114.flac,spoof,A04
T_0000015115,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015115.flac,spoof,A01
T_0000015116,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015116.flac,spoof,A05
T_0000015117,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015117.flac,spoof,A04
T_0000015118,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015118.flac,spoof,A03
T_0000015119,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015119.flac,spoof,A08
T_0000015120,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015120.flac,spoof,A02
T_0000015121,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015121.flac,spoof,A04
T_0000015122,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015122.flac,spoof,A05
T_0000015123,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015123.flac,spoof,A02
T_0000015124,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015124.flac,spoof,A01
T_0000015125,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015125.flac,spoof,A07
T_0000015126,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015126.flac,bonafide,bonafide
T_0000015127,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015127.flac,spoof,A01
T_0000015128,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015128.flac,spoof,A08
T_0000015129,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015129.flac,spoof,A07
T_0000015130,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015130.flac,spoof,A02
T_0000015131,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015131.flac,spoof,A06
T_0000015132,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015132.flac,spoof,A06
T_0000015133,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015133.flac,spoof,A06
T_0000015134,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015134.flac,spoof,A02
T_0000015135,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015135.flac,spoof,A07
T_0000015136,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015136.flac,spoof,A07
T_0000015137,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015137.flac,spoof,A05
T_0000015138,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015138.flac,spoof,A03
T_0000015139,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015139.flac,spoof,A04
T_0000015140,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015140.flac,spoof,A07
T_0000015141,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015141.flac,spoof,A02
T_0000015142,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015142.flac,spoof,A04
T_0000015143,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015143.flac,spoof,A06
T_0000015144,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015144.flac,spoof,A08
T_0000015145,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015145.flac,spoof,A01
T_0000015146,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015146.flac,bonafide,bonafide
T_0000015147,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015147.flac,spoof,A08
T_0000015148,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015148.flac,spoof,A07
T_0000015149,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015149.flac,spoof,A08
T_0000015150,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015150.flac,spoof,A07
T_0000015151,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015151.flac,spoof,A02
T_0000015152,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015152.flac,spoof,A05
T_0000015153,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015153.flac,spoof,A02
T_0000015154,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015154.flac,bonafide,bonafide
T_0000015155,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015155.flac,spoof,A01
T_0000015156,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015156.flac,spoof,A06
T_0000015157,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015157.flac,spoof,A07
T_0000015158,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015158.flac,spoof,A02
T_0000015159,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015159.flac,spoof,A07
T_0000015160,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015160.flac,bonafide,bonafide
T_0000015161,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015161.flac,spoof,A04
T_0000015162,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015162.flac,spoof,A07
T_0000015163,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015163.flac,spoof,A05
T_0000015164,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015164.flac,spoof,A02
T_0000015165,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015165.flac,spoof,A08
T_0000015166,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015166.flac,spoof,A08
T_0000015167,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015167.flac,spoof,A06
T_0000015168,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015168.flac,bonafide,bonafide
T_0000015169,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015169.flac,spoof,A08
T_0000015170,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015170.flac,bonafide,bonafide
